country,crop,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticide_tonnes,avg_temp
canada,potatoes,1994,112448,537.0,29206.0,6.271666666666666
canada,potatoes,1995,107859,537.0,32223.4,6.81
canada,potatoes,1996,112323,537.0,35240.8,6.2683333333333335
canada,potatoes,1997,111195,537.0,38258.2,6.261666666666667
canada,potatoes,1998,112271,537.0,41275.6,8.424999999999999
canada,potatoes,1999,110517,537.0,44293.0,7.664999999999999
canada,potatoes,2000,116314,537.0,39667.0,6.608333333333333
canada,potatoes,2001,102703,537.0,38456.0,7.683333333333334
canada,potatoes,2002,111652,537.0,34226.0,7.401666666666666
canada,potatoes,2003,118424,537.0,35596.0,6.458333333333333
canada,potatoes,2004,123630,537.0,36138.0,6.728333333333334
canada,potatoes,2005,115053,537.0,36363.0,7.336666666666667
canada,potatoes,2006,130482,537.0,36572.75,7.983333333333333
canada,potatoes,2007,126498,537.0,45140.03,6.926666666666667
canada,potatoes,2008,126065,537.0,53707.3,6.77
canada,potatoes,2009,127453,537.0,54529.4,6.593333333333334
canada,potatoes,2010,128373,537.0,61050.0,8.008333333333333
canada,potatoes,2011,120376,537.0,62107.2,7.471666666666667
canada,potatoes,2012,124735,537.0,73508.9,8.323333333333332
canada,potatoes,2013,132270,537.0,81659.8,8.758333333333333
canada,potatoes,2014,133611,537.0,76314.0,7.161319444444444
canada,potatoes,2015,126175,537.0,75318.3,7.161319444444444
canada,potatoes,2016,126285,537.0,75318.3,7.161319444444444
canada,soybeans,1990,26096,537.0,29568.0,7.425
canada,soybeans,1991,24415,537.0,29477.5,7.428333333333334
canada,soybeans,1992,23363,537.0,29387.0,6.16
canada,soybeans,1993,26005,537.0,29296.5,6.105
canada,soybeans,1994,27447,537.0,29206.0,6.271666666666666
canada,soybeans,1995,27882,537.0,32223.4,6.81
canada,soybeans,1996,25168,537.0,35240.8,6.2683333333333335
canada,soybeans,1997,25837,537.0,38258.2,6.261666666666667
canada,soybeans,1998,27922,537.0,41275.6,8.424999999999999
canada,soybeans,1999,27698,537.0,44293.0,7.664999999999999
canada,soybeans,2000,25483,537.0,39667.0,6.608333333333333
canada,soybeans,2001,15298,537.0,38456.0,7.683333333333334
canada,soybeans,2002,22814,537.0,34226.0,7.401666666666666
canada,soybeans,2003,21679,537.0,35596.0,6.458333333333333
canada,soybeans,2004,25939,537.0,36138.0,6.728333333333334
canada,soybeans,2005,27082,537.0,36363.0,7.336666666666667
canada,soybeans,2006,28850,537.0,36572.75,7.983333333333333
canada,soybeans,2007,23010,537.0,45140.03,6.926666666666667
canada,soybeans,2008,27906,537.0,53707.3,6.77
canada,soybeans,2009,25371,537.0,54529.4,6.593333333333334
canada,soybeans,2010,29515,537.0,61050.0,8.008333333333333
canada,soybeans,2011,28738,537.0,62107.2,7.471666666666667
canada,soybeans,2012,30294,537.0,73508.9,8.323333333333332
canada,soybeans,2013,28810,537.0,81659.8,8.758333333333333
canada,soybeans,2014,27062,537.0,76314.0,7.161319444444444
canada,soybeans,2015,28993,537.0,75318.3,7.161319444444444
canada,soybeans,2016,26602,537.0,75318.3,7.161319444444444
canada,wheat,1990,22769,537.0,29568.0,7.425
canada,wheat,1991,22559,537.0,29477.5,7.428333333333334
canada,wheat,1992,21603,537.0,29387.0,6.16
canada,wheat,1993,22027,537.0,29296.5,6.105
canada,wheat,1994,21275,537.0,29206.0,6.271666666666666
canada,wheat,1995,22467,537.0,32223.4,6.81
canada,wheat,1996,24304,537.0,35240.8,6.2683333333333335
canada,wheat,1997,21285,537.0,38258.2,6.261666666666667
canada,wheat,1998,22550,537.0,41275.6,8.424999999999999
canada,wheat,1999,25971,537.0,44293.0,7.664999999999999
canada,wheat,2000,24446,537.0,39667.0,6.608333333333333
canada,wheat,2001,19452,537.0,38456.0,7.683333333333334
canada,wheat,2002,18324,537.0,34226.0,7.401666666666666
canada,wheat,2003,22565,537.0,35596.0,6.458333333333333
canada,wheat,2004,26409,537.0,36138.0,6.728333333333334
canada,wheat,2005,27381,537.0,36363.0,7.336666666666667
canada,wheat,2006,26096,537.0,36572.75,7.983333333333333
canada,wheat,2007,23317,537.0,45140.03,6.926666666666667
canada,wheat,2008,28575,537.0,53707.3,6.77
canada,wheat,2009,27897,537.0,54529.4,6.593333333333334
canada,wheat,2010,28085,537.0,61050.0,8.008333333333333
canada,wheat,2011,29568,537.0,62107.2,7.471666666666667
canada,wheat,2012,28645,537.0,73508.9,8.323333333333332
canada,wheat,2013,35943,537.0,81659.8,8.758333333333333
canada,wheat,2014,31033,537.0,76314.0,7.161319444444444
canada,wheat,2015,28812,537.0,75318.3,7.161319444444444
canada,wheat,2016,32917,537.0,75318.3,7.161319444444444
central african republic,cassava,1990,28432,1342.0,0.04,25.42
central african republic,cassava,1991,33604,1342.0,0.04,25.45
central african republic,cassava,1992,34473,1342.0,0.04,24.81
central african republic,cassava,1993,34472,1342.0,0.25,25.14
central african republic,cassava,1994,30988,1342.0,2.16,25.39
central african republic,cassava,1995,28918,1342.0,22.87,25.5
central african republic,cassava,1996,29228,1342.0,22.87,25.32
central african republic,cassava,1997,30458,1342.0,22.87,25.69
central african republic,cassava,1998,30380,1342.0,22.87,25.96
central african republic,cassava,1999,29421,1342.0,22.87,25.05
central african republic,cassava,2000,29839,1342.0,22.87,25.4
central african republic,cassava,2001,30383,1342.0,22.87,25.28
central african republic,cassava,2002,30614,1342.0,22.87,25.44
central african republic,cassava,2003,31350,1342.0,22.87,25.53
central african republic,cassava,2004,29768,1342.0,22.87,25.67
central african republic,cassava,2005,29771,1342.0,22.87,25.92
central african republic,cassava,2006,29789,1342.0,22.87,25.85
central african republic,cassava,2007,30000,1342.0,22.87,25.88
central african republic,cassava,2008,30000,1342.0,22.87,25.76
central african republic,cassava,2009,30000,1342.0,22.87,26.17
central african republic,cassava,2010,28175,1342.0,22.87,26.06
central african republic,cassava,2011,28132,1342.0,22.87,25.23
central african republic,cassava,2012,28132,1342.0,22.87,25.28
central african republic,cassava,2013,28375,1342.0,22.87,25.69
central african republic,cassava,2014,28570,1342.0,22.87,25.537083333333335
central african republic,cassava,2015,28540,1342.0,22.87,25.537083333333335
central african republic,cassava,2016,28460,1342.0,22.87,25.537083333333335
central african republic,maize,1990,7324,1342.0,0.04,25.42
central african republic,maize,1991,8149,1342.0,0.04,25.45
central african republic,maize,1992,9038,1342.0,0.04,24.81
central african republic,maize,1993,9038,1342.0,0.25,25.14
central african republic,maize,1994,8500,1342.0,2.16,25.39
central african republic,maize,1995,8500,1342.0,22.87,25.5
central african republic,maize,1996,8500,1342.0,22.87,25.32
central african republic,maize,1997,9178,1342.0,22.87,25.69
central african republic,maize,1998,9799,1342.0,22.87,25.96
central african republic,maize,1999,10556,1342.0,22.87,25.05
central african republic,maize,2000,10600,1342.0,22.87,25.4
central african republic,maize,2001,10700,1342.0,22.87,25.28
central african republic,maize,2002,9826,1342.0,22.87,25.44
central african republic,maize,2003,9520,1342.0,22.87,25.53
central african republic,maize,2004,9615,1342.0,22.87,25.67
central african republic,maize,2005,9034,1342.0,22.87,25.92
central african republic,maize,2006,9010,1342.0,22.87,25.85
central african republic,maize,2007,8500,1342.0,22.87,25.88
central african republic,maize,2008,8500,1342.0,22.87,25.76
central african republic,maize,2009,8500,1342.0,22.87,26.17
central african republic,maize,2010,16148,1342.0,22.87,26.06
central african republic,maize,2011,16804,1342.0,22.87,25.23
central african republic,maize,2012,17505,1342.0,22.87,25.28
central african republic,maize,2013,12446,1342.0,22.87,25.69
central african republic,maize,2014,8000,1342.0,22.87,25.537083333333335
central african republic,maize,2015,8000,1342.0,22.87,25.537083333333335
central african republic,maize,2016,8000,1342.0,22.87,25.537083333333335
central african republic,plantains and others,1990,26154,1342.0,0.04,25.42
central african republic,plantains and others,1991,26576,1342.0,0.04,25.45
central african republic,plantains and others,1992,26667,1342.0,0.04,24.81
central african republic,plantains and others,1993,26987,1342.0,0.25,25.14
central african republic,plantains and others,1994,27143,1342.0,2.16,25.39
central african republic,plantains and others,1995,27448,1342.0,22.87,25.5
central african republic,plantains and others,1996,27693,1342.0,22.87,25.32
central african republic,plantains and others,1997,27931,1342.0,22.87,25.69
central african republic,plantains and others,1998,28276,1342.0,22.87,25.96
central african republic,plantains and others,1999,28381,1342.0,22.87,25.05
central african republic,plantains and others,2000,28575,1342.0,22.87,25.4
central african republic,plantains and others,2001,28770,1342.0,22.87,25.28
central african republic,plantains and others,2002,29286,1342.0,22.87,25.44
central african republic,plantains and others,2003,29630,1342.0,22.87,25.53
central african republic,plantains and others,2004,29096,1342.0,22.87,25.67
central african republic,plantains and others,2005,28929,1342.0,22.87,25.92
central african republic,plantains and others,2006,28962,1342.0,22.87,25.85
central african republic,plantains and others,2007,29078,1342.0,22.87,25.88
central african republic,plantains and others,2008,29052,1342.0,22.87,25.76
central african republic,plantains and others,2009,29310,1342.0,22.87,26.17
central african republic,plantains and others,2010,29333,1342.0,22.87,26.06
central african republic,plantains and others,2011,28475,1342.0,22.87,25.23
central african republic,plantains and others,2012,28333,1342.0,22.87,25.28
central african republic,plantains and others,2013,28626,1342.0,22.87,25.69
central african republic,plantains and others,2014,28849,1342.0,22.87,25.537083333333335
central african republic,plantains and others,2015,28673,1342.0,22.87,25.537083333333335
central african republic,plantains and others,2016,28646,1342.0,22.87,25.537083333333335
central african republic,potatoes,1990,24509,1342.0,0.04,25.42
central african republic,potatoes,1991,25714,1342.0,0.04,25.45
central african republic,potatoes,1992,25813,1342.0,0.04,24.81
central african republic,potatoes,1993,25833,1342.0,0.25,25.14
central african republic,potatoes,1994,25785,1342.0,2.16,25.39
central african republic,potatoes,1995,25725,1342.0,22.87,25.5
central african republic,potatoes,1996,25676,1342.0,22.87,25.32
central african republic,potatoes,1997,25549,1342.0,22.87,25.69
central african republic,potatoes,1998,25526,1342.0,22.87,25.96
central african republic,potatoes,1999,25434,1342.0,22.87,25.05
central african republic,potatoes,2000,25641,1342.0,22.87,25.4
central african republic,potatoes,2001,24792,1342.0,22.87,25.28
central african republic,potatoes,2002,24109,1342.0,22.87,25.44
central african republic,potatoes,2003,23364,1342.0,22.87,25.53
central african republic,potatoes,2004,20308,1342.0,22.87,25.67
central african republic,potatoes,2005,18862,1342.0,22.87,25.92
central african republic,potatoes,2006,15360,1342.0,22.87,25.85
central african republic,potatoes,2007,14295,1342.0,22.87,25.88
central african republic,potatoes,2008,13425,1342.0,22.87,25.76
central african republic,potatoes,2009,12657,1342.0,22.87,26.17
central african republic,potatoes,2010,11650,1342.0,22.87,26.06
central african republic,potatoes,2011,11574,1342.0,22.87,25.23
central african republic,potatoes,2012,11818,1342.0,22.87,25.28
central african republic,potatoes,2013,11818,1342.0,22.87,25.69
central african republic,potatoes,2014,11344,1342.0,22.87,25.537083333333335
central african republic,potatoes,2015,9018,1342.0,22.87,25.537083333333335
central african republic,potatoes,2016,8052,1342.0,22.87,25.537083333333335
central african republic,"rice, paddy",1990,16729,1342.0,0.04,25.42
central african republic,"rice, paddy",1991,13375,1342.0,0.04,25.45
central african republic,"rice, paddy",1992,14516,1342.0,0.04,24.81
central african republic,"rice, paddy",1993,14514,1342.0,0.25,25.14
central african republic,"rice, paddy",1994,13201,1342.0,2.16,25.39
central african republic,"rice, paddy",1995,15214,1342.0,22.87,25.5
central african republic,"rice, paddy",1996,13200,1342.0,22.87,25.32
central african republic,"rice, paddy",1997,14167,1342.0,22.87,25.69
central african republic,"rice, paddy",1998,14231,1342.0,22.87,25.96
central african republic,"rice, paddy",1999,15000,1342.0,22.87,25.05
central african republic,"rice, paddy",2000,14903,1342.0,22.87,25.4
central african republic,"rice, paddy",2001,14882,1342.0,22.87,25.28
central african republic,"rice, paddy",2002,14891,1342.0,22.87,25.44
central african republic,"rice, paddy",2003,20483,1342.0,22.87,25.53
central african republic,"rice, paddy",2004,19938,1342.0,22.87,25.67
central african republic,"rice, paddy",2005,20087,1342.0,22.87,25.92
central african republic,"rice, paddy",2006,16000,1342.0,22.87,25.85
central african republic,"rice, paddy",2007,15000,1342.0,22.87,25.88
central african republic,"rice, paddy",2008,15000,1342.0,22.87,25.76
central african republic,"rice, paddy",2009,15000,1342.0,22.87,26.17
central african republic,"rice, paddy",2010,23353,1342.0,22.87,26.06
central african republic,"rice, paddy",2011,16000,1342.0,22.87,25.23
central african republic,"rice, paddy",2012,30000,1342.0,22.87,25.28
central african republic,"rice, paddy",2013,18665,1342.0,22.87,25.69
central african republic,"rice, paddy",2014,14000,1342.0,22.87,25.537083333333335
central african republic,"rice, paddy",2015,14000,1342.0,22.87,25.537083333333335
central african republic,"rice, paddy",2016,14792,1342.0,22.87,25.537083333333335
central african republic,sorghum,1990,7772,1342.0,0.04,25.42
central african republic,sorghum,1991,10088,1342.0,0.04,25.45
central african republic,sorghum,1992,12618,1342.0,0.04,24.81
central african republic,sorghum,1993,11576,1342.0,0.25,25.14
central african republic,sorghum,1994,8020,1342.0,2.16,25.39
central african republic,sorghum,1995,7343,1342.0,22.87,25.5
central african republic,sorghum,1996,7835,1342.0,22.87,25.32
central african republic,sorghum,1997,8424,1342.0,22.87,25.69
central african republic,sorghum,1998,8452,1342.0,22.87,25.96
central african republic,sorghum,1999,7660,1342.0,22.87,25.05
central african republic,sorghum,2000,6967,1342.0,22.87,25.4
central african republic,sorghum,2001,8048,1342.0,22.87,25.28
central african republic,sorghum,2002,10322,1342.0,22.87,25.44
central african republic,sorghum,2003,8496,1342.0,22.87,25.53
central african republic,sorghum,2004,8288,1342.0,22.87,25.67
central african republic,sorghum,2005,8998,1342.0,22.87,25.92
central african republic,sorghum,2006,9517,1342.0,22.87,25.85
central african republic,sorghum,2007,10000,1342.0,22.87,25.88
central african republic,sorghum,2008,10000,1342.0,22.87,25.76
central african republic,sorghum,2009,10000,1342.0,22.87,26.17
central african republic,sorghum,2010,9269,1342.0,22.87,26.06
central african republic,sorghum,2011,11707,1342.0,22.87,25.23
central african republic,sorghum,2012,11707,1342.0,22.87,25.28
central african republic,sorghum,2013,10529,1342.0,22.87,25.69
central african republic,sorghum,2014,10019,1342.0,22.87,25.537083333333335
central african republic,sorghum,2015,9724,1342.0,22.87,25.537083333333335
central african republic,sorghum,2016,9643,1342.0,22.87,25.537083333333335
central african republic,yams,1990,65714,1342.0,0.04,25.42
central african republic,yams,1991,66582,1342.0,0.04,25.45
central african republic,yams,1992,68421,1342.0,0.04,24.81
central african republic,yams,1993,67058,1342.0,0.25,25.14
central african republic,yams,1994,66667,1342.0,2.16,25.39
central african republic,yams,1995,66667,1342.0,22.87,25.5
central african republic,yams,1996,66038,1342.0,22.87,25.32
central african republic,yams,1997,66667,1342.0,22.87,25.69
central african republic,yams,1998,67151,1342.0,22.87,25.96
central african republic,yams,1999,67925,1342.0,22.87,25.05
central african republic,yams,2000,67857,1342.0,22.87,25.4
central african republic,yams,2001,67585,1342.0,22.87,25.28
central african republic,yams,2002,67308,1342.0,22.87,25.44
central african republic,yams,2003,68750,1342.0,22.87,25.53
central african republic,yams,2004,67308,1342.0,22.87,25.67
central african republic,yams,2005,68693,1342.0,22.87,25.92
central african republic,yams,2006,68519,1342.0,22.87,25.85
central african republic,yams,2007,71650,1342.0,22.87,25.88
central african republic,yams,2008,73831,1342.0,22.87,25.76
central african republic,yams,2009,75844,1342.0,22.87,26.17
central african republic,yams,2010,79091,1342.0,22.87,26.06
central african republic,yams,2011,78326,1342.0,22.87,25.23
central african republic,yams,2012,79310,1342.0,22.87,25.28
central african republic,yams,2013,78333,1342.0,22.87,25.69
central african republic,yams,2014,78592,1342.0,22.87,25.537083333333335
central african republic,yams,2015,80024,1342.0,22.87,25.537083333333335
central african republic,yams,2016,81097,1342.0,22.87,25.537083333333335
chile,maize,1990,81395,1522.0,15373.0,9.495000000000001
chile,maize,1991,83916,1522.0,15373.0,9.685
chile,maize,1992,84884,1522.0,15373.0,9.45
chile,maize,1993,84890,1522.0,15373.0,9.71
chile,maize,1994,89381,1522.0,15373.0,10.06
chile,maize,1995,91000,1522.0,15373.0,9.71
chile,maize,1996,94453,1522.0,15373.0,9.71
chile,maize,1997,82417,1522.0,15373.0,10.23
chile,maize,1998,94006,1522.0,15373.0,9.735
chile,maize,1999,85153,1522.0,15373.0,9.585
chile,maize,2000,94120,1522.0,14264.54,9.47
chile,maize,2001,94306,1522.0,13156.09,9.785
chile,maize,2002,105902,1522.0,12047.63,9.6
chile,maize,2003,99977,1522.0,10939.18,10.004999999999999
chile,maize,2004,110678,1522.0,9830.72,9.879999999999999
chile,maize,2005,112285,1522.0,9830.72,9.64
chile,maize,2006,111840,1522.0,9830.72,10.015
chile,maize,2007,89302,1522.0,9830.72,8.91
chile,maize,2008,101411,1522.0,9830.72,10.129999999999999
chile,maize,2009,104956,1522.0,9830.72,9.87
chile,maize,2010,110808,1522.0,9830.72,9.41
chile,maize,2011,119978,1522.0,9830.72,9.76
chile,maize,2012,107224,1522.0,9830.72,10.15
chile,maize,2013,106321,1522.0,9830.72,9.505
chile,maize,2014,101017,1522.0,9830.72,9.729166666666666
chile,maize,2015,122904,1522.0,9830.72,9.729166666666666
chile,maize,2016,115440,1522.0,9830.72,9.729166666666666
chile,potatoes,1990,150300,1522.0,15373.0,9.495000000000001
chile,potatoes,1991,142245,1522.0,15373.0,9.685
chile,potatoes,1992,164033,1522.0,15373.0,9.45
chile,potatoes,1993,145947,1522.0,15373.0,9.71
chile,potatoes,1994,153807,1522.0,15373.0,10.06
chile,potatoes,1995,152200,1522.0,15373.0,9.71
chile,potatoes,1996,138900,1522.0,15373.0,9.71
chile,potatoes,1997,164412,1522.0,15373.0,10.23
chile,potatoes,1998,140485,1522.0,15373.0,9.735
chile,potatoes,1999,164507,1522.0,15373.0,9.585
chile,potatoes,2000,164821,1522.0,14264.54,9.47
chile,potatoes,2001,191735,1522.0,13156.09,9.785
chile,potatoes,2002,212397,1522.0,12047.63,9.6
chile,potatoes,2003,195309,1522.0,10939.18,10.004999999999999
chile,potatoes,2004,192104,1522.0,9830.72,9.879999999999999
chile,potatoes,2005,200600,1522.0,9830.72,9.64
chile,potatoes,2006,220155,1522.0,9830.72,10.015
chile,potatoes,2007,152389,1522.0,9830.72,8.91
chile,potatoes,2008,172591,1522.0,9830.72,10.129999999999999
chile,potatoes,2009,205101,1522.0,9830.72,9.87
chile,potatoes,2010,212986,1522.0,9830.72,9.41
chile,potatoes,2011,312460,1522.0,9830.72,9.76
chile,potatoes,2012,263269,1522.0,9830.72,10.15
chile,potatoes,2013,233767,1522.0,9830.72,9.505
chile,potatoes,2014,216752,1522.0,9830.72,9.729166666666666
chile,potatoes,2015,190101,1522.0,9830.72,9.729166666666666
chile,potatoes,2016,218010,1522.0,9830.72,9.729166666666666
chile,"rice, paddy",1990,41734,1522.0,15373.0,9.495000000000001
chile,"rice, paddy",1991,39366,1522.0,15373.0,9.685
chile,"rice, paddy",1992,42044,1522.0,15373.0,9.45
chile,"rice, paddy",1993,44921,1522.0,15373.0,9.71
chile,"rice, paddy",1994,43834,1522.0,15373.0,10.06
chile,"rice, paddy",1995,43000,1522.0,15373.0,9.71
chile,"rice, paddy",1996,47704,1522.0,15373.0,9.71
chile,"rice, paddy",1997,36336,1522.0,15373.0,10.23
chile,"rice, paddy",1998,39089,1522.0,15373.0,9.735
chile,"rice, paddy",1999,41508,1522.0,15373.0,9.585
chile,"rice, paddy",2000,52414,1522.0,14264.54,9.47
chile,"rice, paddy",2001,50179,1522.0,13156.09,9.785
chile,"rice, paddy",2002,50724,1522.0,12047.63,9.6
chile,"rice, paddy",2003,49893,1522.0,10939.18,10.004999999999999
chile,"rice, paddy",2004,47898,1522.0,9830.72,9.879999999999999
chile,"rice, paddy",2005,46677,1522.0,9830.72,9.64
chile,"rice, paddy",2006,57296,1522.0,9830.72,10.015
chile,"rice, paddy",2007,50663,1522.0,9830.72,8.91
chile,"rice, paddy",2008,57920,1522.0,9830.72,10.129999999999999
chile,"rice, paddy",2009,53763,1522.0,9830.72,9.87
chile,"rice, paddy",2010,38599,1522.0,9830.72,9.41
chile,"rice, paddy",2011,51899,1522.0,9830.72,9.76
chile,"rice, paddy",2012,62435,1522.0,9830.72,10.15
chile,"rice, paddy",2013,62051,1522.0,9830.72,9.505
chile,"rice, paddy",2014,60221,1522.0,9830.72,9.729166666666666
chile,"rice, paddy",2015,68972,1522.0,9830.72,9.729166666666666
chile,"rice, paddy",2016,65564,1522.0,9830.72,9.729166666666666
